nNo
2380
X0    X1   No   
10 0.01384444444443533 246
10 0.01582222222221844 247
9.873417721518987 0.0178 248
9.746835443037975 0.0178 249
9.620253164556962 0.0178 250
9.493670886075948 0.0178 251
9.367088607594937 0.0178 252
9.240506329113924 0.0178 253
9.11392405063291 0.0178 254
8.987341772151897 0.0178 255
8.860759493670885 0.0178 256
8.734177215189872 0.0178 257
8.607594936708859 0.0178 258
8.481012658227847 0.0178 259
8.354430379746834 0.0178 260
8.22784810126582 0.0178 261
8.101265822784807 0.0178 262
7.974683544303794 0.0178 263
7.84810126582278 0.0178 264
7.721518987341768 0.0178 265
7.594936708860755 0.0178 266
7.468354430379742 0.0178 267
7.341772151898729 0.0178 268
7.215189873417716 0.0178 269
7.088607594936704 0.0178 270
6.962025316455692 0.0178 271
6.835443037974679 0.0178 272
6.708860759493667 0.0178 273
6.582278481012654 0.0178 274
6.455696202531641 0.0178 275
6.329113924050629 0.0178 276
6.202531645569616 0.0178 277
6.075949367088604 0.0178 278
5.949367088607591 0.0178 279
5.822784810126579 0.0178 280
5.696202531645566 0.0178 281
5.569620253164553 0.0178 282
5.443037974683541 0.0178 283
5.316455696202528 0.0178 284
5.189873417721516 0.0178 285
5.063291139240503 0.0178 286
4.936708860759492 0.0178 287
4.810126582278478 0.0178 288
4.683544303797466 0.0178 289
4.556962025316453 0.0178 290
4.43037974683544 0.0178 291
4.303797468354428 0.0178 292
4.177215189873415 0.0178 293
4.050632911392402 0.0178 294
3.92405063291139 0.0178 295
3.797468354430378 0.0178 296
3.670886075949364 0.0178 297
3.544303797468352 0.0178 298
3.41772151898734 0.0178 299
3.291139240506327 0.0178 300
3.164556962025315 0.0178 301
3.037974683544302 0.0178 302
2.911392405063289 0.0178 303
2.784810126582276 0.0178 304
2.658227848101264 0.0178 305
2.531645569620252 0.0178 306
2.405063291139239 0.0178 307
2.278481012658227 0.0178 308
2.151898734177214 0.0178 309
2.025316455696201 0.0178 310
1.898734177215189 0.0178 311
1.772151898734176 0.0178 312
1.645569620253163 0.0178 313
1.518987341772151 0.0178 314
1.39240506329114 0.0178 315
1.265822784810126 0.0178 316
1.139240506329113 0.0178 317
1.012658227848101 0.0178 318
0.8860759493670898 0.0178 319
0.7594936708860764 0.0178 320
0.6329113924050631 0.0178 321
0.5063291139240516 0.0178 322
0.3797468354430382 0.0178 323
0.2531645569620249 0.0178 324
0.1265822784810133 0.0178 325
9.957805907172949 0.0178 326
9.915611814345928 0.0178 327
9.831223628691992 0.0178 328
9.789029535864994 0.0178 329
9.704641350210959 0.0178 330
9.662447257383972 0.0178 331
9.578059071729971 0.0178 332
9.535864978902939 0.0178 333
9.451476793248938 0.0178 334
9.409282700421979 0.0178 335
9.324894514767923 0.0178 336
9.282700421940936 0.0178 337
9.198312236286927 0.0178 338
9.156118143459906 0.0178 339
9.071729957805877 0.0178 340
9.029535864978875 0.0178 341
8.945147679324917 0.0178 342
8.902953586497947 0.0178 343
8.818565400843918 0.0178 344
8.776371308016868 0.0178 345
8.691983122362819 0.0178 346
8.649789029535819 0.0178 347
8.56540084388182 0.0178 348
8.523206751054861 0.0178 349
8.438818565400789 0.0178 350
8.396624472573796 0.0178 351
8.312236286919759 0.0178 352
8.270042194092815 0.0178 353
8.185654008438846 0.0178 354
8.143459915611819 0.0178 355
8.059071729957815 0.0178 356
8.016877637130742 0.0178 357
7.932489451476764 0.0178 358
7.890295358649732 0.0178 359
7.805907172995704 0.0178 360
7.763713080168738 0.0178 361
7.679324894514741 0.0178 362
7.63713080168775 0.0178 363
7.552742616033779 0.0178 364
7.510548523206778 0.0178 365
7.42616033755271 0.0178 366
7.383966244725723 0.0178 367
7.299578059071687 0.0178 368
7.25738396624471 0.0178 369
7.172995780590792 0.0178 370
7.130801687763748 0.0178 371
7.046413502109683 0.0178 372
7.004219409282699 0.0178 373
6.919831223628695 0.0178 374
6.877637130801663 0.0178 375
6.793248945147686 0.0178 376
6.751054852320639 0.0178 377
6.666666666666627 0.0178 378
6.624472573839694 0.0178 379
6.540084388185649 0.0178 380
6.497890295358611 0.0178 381
6.413502109704631 0.0178 382
6.37130801687765 0.0178 383
6.286919831223624 0.0178 384
6.244725738396554 0.0178 385
6.160337552742598 0.0178 386
6.118143459915551 0.0178 387
6.033755274261598 0.0178 388
5.991561181434571 0.0178 389
5.907172995780611 0.0178 390
5.864978902953558 0.0178 391
5.780590717299592 0.0178 392
5.738396624472605 0.0178 393
5.654008438818492 0.0178 394
5.6118143459915 0.0178 395
5.527426160337605 0.0178 396
5.485232067510616 0.0178 397
5.40084388185653 0.0178 398
5.358649789029539 0.0178 399
5.274261603375522 0.0178 400
5.232067510548488 0.0178 401
5.147679324894531 0.0178 402
5.105485232067494 0.0178 403
5.02109704641358 0.0178 404
4.978902953586591 0.0178 405
4.894514767932544 0.0178 406
4.852320675105497 0.0178 407
4.767932489451444 0.0178 408
4.725738396624422 0.0178 409
4.64135021097043 0.0178 410
4.599156118143525 0.0178 411
4.514767932489425 0.0178 412
4.472573839662434 0.0178 413
4.388185654008467 0.0178 414
4.345991561181441 0.0178 415
4.261603375527434 0.0178 416
4.219409282700342 0.0178 417
4.135021097046472 0.0178 418
4.092827004219444 0.0178 419
4.008438818565409 0.0178 420
3.966244725738427 0.0178 421
3.881856540084366 0.0178 422
3.839662447257411 0.0178 423
3.755274261603313 0.0178 424
3.713080168776335 0.0178 425
3.628691983122348 0.0178 426
3.586497890295369 0.0178 427
3.502109704641423 0.0178 428
3.459915611814326 0.0178 429
3.375527426160405 0.0178 430
3.333333333333366 0.0178 431
3.248945147679317 0.0178 432
3.206751054852287 0.0178 433
3.122362869198293 0.0178 434
3.080168776371371 0.0178 435
2.995780590717249 0.0178 436
2.953586497890269 0.0178 437
2.869198312236316 0.0178 438
2.827004219409304 0.0178 439
2.742616033755287 0.0178 440
2.700421940928201 0.0178 441
2.616033755274291 0.0178 442
2.573839662447281 0.0178 443
2.489451476793229 0.0178 444
2.447257383966202 0.0178 445
2.362869198312212 0.0178 446
2.320675105485266 0.0178 447
2.236286919831199 0.0178 448
2.194092827004227 0.0178 449
2.109704641350244 0.0178 450
2.067510548523272 0.0178 451
1.983122362869221 0.0178 452
1.940928270042331 0.0178 453
1.85654008438812 0.0178 454
1.814345991561154 0.0178 455
1.729957805907166 0.0178 456
1.687763713080216 0.0178 457
1.603375527426174 0.0178 458
1.56118143459917 0.0178 459
1.476793248945166 0.0178 460
1.434599156118244 0.0178 461
1.350210970463984 0.0178 462
1.308016877637039 0.0178 463
1.223628691982995 0.0178 464
1.181434599156049 0.0178 465
1.097046413502158 0.0178 466
1.054852320675174 0.0178 467
0.9704641350211549 0.0178 468
0.9282700421940238 0.0178 469
0.8438818565401469 0.0178 470
0.8016877637130992 0.0178 471
0.7172995780590945 0.0178 472
0.6751054852321428 0.0178 473
0.5907172995781433 0.0178 474
0.5485232067511685 0.0178 475
0.4641350210970234 0.0178 476
0.4219409282699953 0.0178 477
0.3375527426160172 0.0178 478
0.2953586497889944 0.0178 479
0.2109704641350394 0.0178 480
0.1687763713080006 0.0178 481
0.08438818565403139 0.0178 482
0.04219409282700859 0.0178 483
0 0.01186666666668238 484
0 0.00593333333334882 485
0 0.01582222222222474 486
0 0.01384444444445304 487
0 0.009888888888911724 488
0 0.007911111111133209 489
0 0.003955555555567 490
0 0.001977777777786217 491
0.1265822784809511 0.005933333333348424 492
0.1265822784809822 0.01186666666668198 493
0.2531645569619027 0.005933333333348029 494
0.2531645569619637 0.01186666666668159 495
0.3797468354428324 0.005933333333347631 496
0.3797468354429353 0.01186666666668119 497
0.5063291139237476 0.005933333333347237 498
0.5063291139238997 0.0118666666666808 499
0.6329113924046934 0.00593333333334684 500
0.6329113924048781 0.0118666666666804 501
0.7594936708856475 0.005933333333346444 502
0.7594936708858619 0.01186666666668001 503
0.8860759493666013 0.005933333333346049 504
0.8860759493668456 0.01186666666667961 505
1.012658227847554 0.005933333333345652 506
1.012658227847828 0.01186666666667922 507
1.139240506328508 0.005933333333345257 508
1.13924050632881 0.01186666666667882 509
1.265822784809415 0.005933333333344862 510
1.265822784809771 0.01186666666667842 511
1.392405063290205 0.005933333333344466 512
1.392405063290673 0.01186666666667803 513
1.518987341770971 0.00593333333334407 514
1.518987341771561 0.01186666666667763 515
1.645569620251737 0.005933333333343674 516
1.645569620252449 0.01186666666667724 517
1.772151898732504 0.005933333333343277 518
1.77215189873334 0.01186666666667685 519
1.898734177213269 0.005933333333342881 520
1.89873417721423 0.01186666666667645 521
2.025316455694036 0.005933333333342485 522
2.025316455695118 0.01186666666667606 523
2.151898734174802 0.00593333333334209 524
2.151898734176008 0.01186666666667566 525
2.278481012655567 0.005933333333341695 526
2.278481012656898 0.01186666666667527 527
2.405063291136334 0.005933333333341298 528
2.405063291137786 0.01186666666667487 529
2.5316455696171 0.005933333333340902 530
2.531645569618677 0.01186666666667448 531
2.658227848097866 0.005933333333340507 532
2.658227848099566 0.01186666666667408 533
2.784810126578632 0.005933333333340112 534
2.784810126580454 0.01186666666667369 535
2.911392405059398 0.005933333333339715 536
2.911392405061344 0.01186666666667329 537
3.037974683540165 0.005933333333339319 538
3.037974683542233 0.0118666666666729 539
3.164556962020932 0.005933333333338925 540
3.164556962023122 0.01186666666667251 541
3.291139240501697 0.005933333333338527 542
3.291139240504013 0.01186666666667211 543
3.417721518982463 0.005933333333338132 544
3.417721518984902 0.01186666666667171 545
3.54430379746323 0.005933333333337737 546
3.544303797465791 0.01186666666667132 547
3.670886075943995 0.00593333333333734 548
3.67088607594668 0.01186666666667092 549
3.797468354424762 0.005933333333336944 550
3.797468354427569 0.01186666666667053 551
3.924050632905528 0.005933333333336548 552
3.924050632908458 0.01186666666667013 553
4.050632911386392 0.005933333333336154 554
4.050632911389398 0.01186666666666974 555
4.177215189867516 0.005933333333335757 556
4.177215189870466 0.01186666666666934 557
4.303797468348656 0.005933333333335362 558
4.303797468351542 0.01186666666666895 559
4.430379746829797 0.005933333333334965 560
4.430379746832618 0.01186666666666856 561
4.556962025310938 0.00593333333333457 562
4.556962025313695 0.01186666666666816 563
4.683544303792079 0.005933333333334172 564
4.683544303794772 0.01186666666666776 565
4.81012658227322 0.005933333333333776 566
4.810126582275849 0.01186666666666737 567
4.936708860754361 0.005933333333333381 568
4.936708860756926 0.01186666666666697 569
5.063291139235502 0.005933333333332986 570
5.063291139238003 0.01186666666666658 571
5.189873417716642 0.00593333333333259 572
5.189873417719078 0.01186666666666619 573
5.316455696197782 0.005933333333332194 574
5.316455696200156 0.01186666666666579 575
5.443037974678925 0.005933333333331799 576
5.443037974681234 0.01186666666666539 577
5.569620253160067 0.005933333333331403 578
5.569620253162309 0.011866666666665 579
5.696202531641208 0.005933333333331008 580
5.696202531643387 0.0118666666666646 581
5.822784810122346 0.00593333333333061 582
5.822784810124464 0.01186666666666421 583
5.949367088603489 0.005933333333330215 584
5.94936708860554 0.01186666666666382 585
6.07594936708463 0.005933333333329818 586
6.075949367086618 0.01186666666666342 587
6.202531645565771 0.005933333333329423 588
6.202531645567692 0.01186666666666302 589
6.329113924046911 0.005933333333329027 590
6.32911392404877 0.01186666666666263 591
6.455696202528053 0.005933333333328631 592
6.455696202529847 0.01186666666666223 593
6.582278481009195 0.005933333333328236 594
6.582278481010922 0.01186666666666184 595
6.708860759490333 0.005933333333327841 596
6.708860759491999 0.01186666666666145 597
6.835443037971477 0.005933333333327444 598
6.835443037973077 0.01186666666666105 599
6.962025316452616 0.00593333333332705 600
6.962025316454154 0.01186666666666066 601
7.088607594933759 0.005933333333326653 602
7.088607594935231 0.01186666666666026 603
7.215189873414896 0.005933333333326256 604
7.215189873416307 0.01186666666665986 605
7.341772151896038 0.005933333333325861 606
7.341772151897384 0.01186666666665947 607
7.468354430377179 0.005933333333325463 608
7.468354430378462 0.01186666666665907 609
7.594936708858322 0.005933333333325069 610
7.594936708859539 0.01186666666665868 611
7.721518987339463 0.005933333333324673 612
7.721518987340615 0.01186666666665829 613
7.848101265820604 0.005933333333324277 614
7.848101265821691 0.01186666666665789 615
7.974683544301742 0.005933333333323881 616
7.974683544302769 0.0118666666666575 617
8.101265822782883 0.005933333333323488 618
8.101265822783844 0.0118666666666571 619
8.22784810126403 0.005933333333323091 620
8.227848101264925 0.01186666666665671 621
8.354430379745166 0.005933333333322695 622
8.354430379746001 0.01186666666665631 623
8.481012658226307 0.0059333333333223 624
8.481012658227078 0.01186666666665592 625
8.607594936707452 0.005933333333321904 626
8.607594936708153 0.01186666666665552 627
8.734177215188593 0.005933333333321506 628
8.734177215189231 0.01186666666665512 629
8.860759493669731 0.005933333333321109 630
8.86075949367031 0.01186666666665473 631
8.98734177215087 0.005933333333320714 632
8.987341772151382 0.01186666666665433 633
9.113924050632013 0.005933333333320319 634
9.113924050632463 0.01186666666665394 635
9.240506329113153 0.005933333333319923 636
9.24050632911354 0.01186666666665355 637
9.367088607594294 0.005933333333319528 638
9.367088607594614 0.01186666666665316 639
9.493670886075435 0.005933333333319133 640
9.493670886075693 0.01186666666665276 641
9.620253164556576 0.005933333333318736 642
9.620253164556768 0.01186666666665236 643
9.746835443037719 0.005933333333318342 644
9.746835443037845 0.01186666666665197 645
9.873417721518861 0.005933333333317943 646
9.873417721518923 0.01186666666665157 647
0.08438818565394662 0.00197777777778294 648
0.04219409282697331 0.003955555555565879 649
0.04219409282697269 0.001977777777784405 650
0.1265822784809303 0.001977777777782808 651
0.1265822784809407 0.003955555555565616 652
0.08438818565396738 0.005933333333348556 653
0.04219409282698369 0.005933333333348688 654
0.084388185653957 0.003955555555565747 655
0.08438818565396738 0.007911111111126409 656
0.04219409282698369 0.009888888888904393 657
0.04219409282698369 0.007911111111131117 658
0.1265822784809615 0.007911111111126277 659
0.1265822784809718 0.009888888888904129 660
0.08438818565398815 0.01186666666668211 661
0.04219409282699407 0.01186666666668225 662
0.08438818565397775 0.009888888888904259 663
0.08438818565398815 0.01384444444445465 664
0.04219409282699407 0.01582222222222733 665
0.04219409282699407 0.01384444444445325 666
0.1265822784809926 0.01384444444445465 667
0.126582278481003 0.01582222222222733 668
0.08438818565400739 0.01582222222222732 669
0.2109704641348781 0.001977777777782808 670
0.1687763713079146 0.003955555555565616 671
0.1687763713079041 0.001977777777782807 672
0.253164556961862 0.001977777777782676 673
0.2531645569618823 0.003955555555565352 674
0.2109704641349188 0.005933333333348161 675
0.1687763713079349 0.005933333333348292 676
0.2109704641348984 0.003955555555565484 677
0.2109704641349292 0.007911111111126013 678
0.1687763713079557 0.009888888888903997 679
0.1687763713079453 0.007911111111126143 680
0.253164556961923 0.007911111111125881 681
0.2531645569619433 0.009888888888903734 682
0.2109704641349699 0.01186666666668172 683
0.1687763713079761 0.01186666666668185 684
0.2109704641349495 0.009888888888903864 685
0.2109704641349803 0.01384444444445439 686
0.1687763713079968 0.0158222222222272 687
0.1687763713079865 0.01384444444445452 688
0.2531645569619841 0.01384444444445439 689
0.2531645569620045 0.0158222222222272 690
0.2109704641350012 0.01582222222222719 691
0.3375527426157873 0.001977777777782676 692
0.295358649788845 0.003955555555565352 693
0.2953586497888285 0.001977777777782676 694
0.3797468354427638 0.001977777777782544 695
0.3797468354427981 0.003955555555565087 696
0.3375527426158558 0.005933333333347764 697
0.2953586497888793 0.005933333333347896 698
0.3375527426158216 0.003955555555565219 699
0.3375527426158761 0.007911111111125616 700
0.29535864978892 0.009888888888903602 701
0.2953586497888995 0.007911111111125748 702
0.3797468354428667 0.007911111111125486 703
0.379746835442901 0.00988888888890334 704
0.3375527426159448 0.01186666666668132 705
0.2953586497889543 0.01186666666668146 706
0.3375527426159105 0.00988888888890347 707
0.3375527426159652 0.01384444444445413 708
0.2953586497889951 0.01582222222222706 709
0.2953586497889746 0.01384444444445426 710
0.3797468354429696 0.01384444444445413 711
0.3797468354430039 0.01582222222222706 712
0.3375527426159823 0.01582222222222706 713
0.4641350210966744 0.001977777777782544 714
0.4219409282697534 0.003955555555565087 715
0.4219409282697196 0.001977777777782543 716
0.5063291139236462 0.001977777777782412 717
0.5063291139236968 0.003955555555564825 718
0.4641350210967758 0.005933333333347369 719
0.4219409282698041 0.0059333333333475 720
0.4641350210967252 0.003955555555564955 721
0.4641350210968102 0.007911111111125222 722
0.4219409282698727 0.009888888888903208 723
0.4219409282698384 0.007911111111125354 724
0.5063291139237983 0.00791111111112509 725
0.5063291139238489 0.009888888888902946 726
0.4641350210969116 0.01186666666668093 727
0.4219409282699235 0.01186666666668106 728
0.4641350210968609 0.009888888888903076 729
0.4641350210969459 0.01384444444445387 730
0.4219409282699921 0.01582222222222694 731
0.4219409282699577 0.013844444444454 732
0.5063291139239503 0.01384444444445387 733
0.5063291139240009 0.01582222222222694 734
0.4641350210969728 0.01582222222222694 735
0.5907172995775881 0.001977777777782412 736
0.5485232067506679 0.003955555555564825 737
0.5485232067506159 0.001977777777782412 738
0.6329113924045701 0.00197777777778228 739
0.6329113924046318 0.00395555555556456 740
0.5907172995777115 0.005933333333346972 741
0.5485232067507295 0.005933333333347105 742
0.5907172995776497 0.003955555555564691 743
0.5907172995777622 0.007911111111124827 744
0.5485232067508309 0.009888888888902814 745
0.5485232067507803 0.007911111111124958 746
0.632911392404755 0.007911111111124695 747
0.6329113924048165 0.009888888888902549 748
0.5907172995778853 0.01186666666668054 749
0.5485232067508925 0.01186666666668067 750
0.5907172995778237 0.009888888888902679 751
0.590717299577936 0.0138444444444536 752
0.5485232067509938 0.0158222222222268 753
0.548523206750943 0.01384444444445374 754
0.6329113924049398 0.0138444444444536 755
0.6329113924050015 0.0158222222222268 756
0.5907172995780633 0.0158222222222268 757
0.7172995780585195 0.00197777777778228 758
0.6751054852316065 0.00395555555556456 759
0.6751054852315442 0.00197777777778228 760
0.7594936708855042 0.001977777777782148 761
0.7594936708855758 0.003955555555564295 762
0.7172995780586627 0.005933333333346576 763
0.6751054852316781 0.005933333333346709 764
0.7172995780585911 0.003955555555564428 765
0.7172995780587244 0.007911111111124431 766
0.6751054852318013 0.009888888888902415 767
0.6751054852317397 0.007911111111124563 768
0.759493670885719 0.007911111111124299 769
0.7594936708857905 0.009888888888902152 770
0.7172995780588673 0.01186666666668014 771
0.6751054852318727 0.01186666666668027 772
0.7172995780587959 0.009888888888902285 773
0.717299578058929 0.01384444444445334 774
0.6751054852319961 0.01582222222222667 775
0.6751054852319345 0.01384444444445347 776
0.7594936708859334 0.01384444444445334 777
0.7594936708860049 0.01582222222222667 778
0.7172995780590332 0.01582222222222667 779
0.8438818565394538 0.001977777777782148 780
0.8016877637125507 0.003955555555564295 781
0.8016877637124794 0.001977777777782148 782
0.8860759493664384 0.001977777777782016 783
0.8860759493665199 0.003955555555564032 784
0.8438818565396167 0.00593333333334618 785
0.8016877637126321 0.005933333333346312 786
0.8438818565395352 0.003955555555564164 787
0.8438818565396882 0.007911111111124036 788
0.8016877637127751 0.00988888888890202 789
0.8016877637127036 0.007911111111124167 790
0.8860759493666828 0.007911111111123904 791
0.8860759493667641 0.009888888888901756 792
0.843881856539851 0.01186666666667974 793
0.8016877637128565 0.01186666666667988 794
0.8438818565397697 0.00988888888890189 795
0.8438818565399225 0.01384444444445307 796
0.8016877637129995 0.01582222222222654 797
0.801687763712928 0.01384444444445321 798
0.886075949366927 0.01384444444445307 799
0.8860759493670084 0.01582222222222654 800
0.8438818565400305 0.01582222222222653 801
0.9704641350203879 0.001977777777782016 802
0.9282700421934945 0.003955555555564032 803
0.9282700421934125 0.001977777777782015 804
1.012658227847372 0.001977777777781884 805
1.012658227847463 0.003955555555563768 806
0.9704641350205699 0.005933333333345784 807
0.9282700421935856 0.005933333333345917 808
0.9704641350204788 0.0039555555555639 809
0.9704641350206513 0.007911111111123638 810
0.9282700421937485 0.009888888888901624 811
0.9282700421936669 0.00791111111112377 812
1.012658227847645 0.007911111111123506 813
1.012658227847737 0.009888888888901361 814
0.9704641350208337 0.01186666666667935 815
0.9282700421938397 0.01186666666667948 816
0.9704641350207425 0.009888888888901493 817
0.9704641350209151 0.01384444444445281 818
0.9282700421940024 0.0158222222222264 819
0.928270042193921 0.01384444444445294 820
1.012658227847919 0.01384444444445281 821
1.01265822784801 0.0158222222222264 822
0.9704641350210021 0.0158222222222264 823
1.097046413501322 0.001977777777781884 824
1.054852320674438 0.003955555555563768 825
1.054852320674353 0.001977777777781884 826
1.139240506328306 0.001977777777781752 827
1.139240506328407 0.003955555555563504 828
1.097046413501523 0.005933333333345388 829
1.054852320674539 0.00593333333334552 830
1.097046413501423 0.003955555555563635 831
1.097046413501614 0.007911111111123243 832
1.054852320674721 0.009888888888901229 833
1.05485232067463 0.007911111111123375 834
1.139240506328609 0.007911111111123111 835
1.139240506328709 0.009888888888900965 836
1.097046413501816 0.01186666666667895 837
1.054852320674822 0.01186666666667908 838
1.097046413501715 0.009888888888901097 839
1.097046413501907 0.01384444444445255 840
1.054852320675004 0.01582222222222627 841
1.054852320674913 0.01384444444445268 842
1.139240506328911 0.01384444444445255 843
1.139240506329012 0.01582222222222627 844
1.097046413502047 0.01582222222222627 845
1.223628691982209 0.001977777777781752 846
1.181434599155358 0.003955555555563504 847
1.181434599155261 0.001977777777781752 848
1.265822784809178 0.00197777777778162 849
1.265822784809297 0.003955555555563241 850
1.223628691982446 0.005933333333344994 851
1.181434599155477 0.005933333333345125 852
1.223628691982328 0.003955555555563373 853
1.223628691982547 0.007911111111122849 854
1.181434599155679 0.009888888888900833 855
1.181434599155578 0.007911111111122979 856
1.265822784809534 0.007911111111122715 857
1.265822784809652 0.00988888888890057 858
1.223628691982784 0.01186666666667856 859
1.181434599155797 0.01186666666667869 860
1.223628691982666 0.009888888888900702 861
1.223628691982885 0.01384444444445228 862
1.181434599155999 0.01582222222222614 863
1.181434599155898 0.01384444444445241 864
1.265822784809889 0.01384444444445228 865
1.265822784810008 0.01582222222222614 866
1.223628691982938 0.01582222222222614 867
